K17529	SGK494; uncharacterized serine/threonine-protein kinase SgK494 [EC:2.7.11.1]
K17530	DCLK3; doublecortin-like kinase 3 [EC:2.7.11.1]
K17531	OBSCN, ARHGEF30; obscurin-RhoGEF [EC:2.7.11.1]
K17533	MAP3K19, YSK4; mitogen-activated protein kinase kinase kinase 19 [EC:2.7.11.25]
K17535	TNNI3K; serine/threonine-protein kinase TNNI3K [EC:2.7.11.1]
K17536	CNKSR2, KSR2; connector enhancer of kinase suppressor of Ras 2
K17541	SCYL2; SCY1-like protein 2
K17542	SCYL3; SCY1-like protein 3
K17543	PXK; PX domain-containing protein kinase-like protein
K17544	TBCK; TBC domain-containing protein kinase-like protein
K17545	ULK4; serine/threonine-protein kinase ULK4 [EC:2.7.11.1]
K17550	PPP1R7, SDS22; protein phosphatase 1 regulatory subunit 7
K17551	PPP1R9; neurabin
K17552	PPP1R10; protein phosphatase 1 regulatory subunit 10
K17553	PPP1R11; protein phosphatase 1 regulatory subunit 11
K17554	PPP1R13B, ASPP1; apoptosis-stimulating of p53 protein 1
K17555	PPP1R14B; protein phosphatase 1 regulatory subunit 14B
K17560	URI1; unconventional prefoldin RPB5 interactor 1
K17562	PPP1R21, CCDC128, KLRAQ1; protein phosphatase 1 regulatory subunit 21
K17563	CHCHD3, MINOS3; coiled-coil-helix-coiled-coil-helix domain-containing protein 3, mitochondrial
K17566	PPP1R27; protein phosphatase 1 regulatory subunit 27
K17569	GPATCH2; G patch domain-containing protein 2
K17570	HYDIN; hydrocephalus-inducing protein
K17572	ARFGEF3, KEPI; brefeldin A-inhibited guanine nucleotide-exchange protein 3
K17573	LKAP, MARF1; meiosis arrest female protein 1
K17576	PPP1R37, LRRC68; protein phosphatase 1 regulatory subunit 37
K17577	SH2D4A; SH2 domain-containing protein 4A
K17578	ZCCHC9; zinc finger CCHC domain-containing protein 9
K17579	PPP1R42, LRRC67; protein phosphatase 1 regulatory subunit 42
K17580	CASC1; cancer susceptibility candidate protein 1
K17582	MKI67; antigen KI-67
K17583	NOM1; nucleolar MIF4G domain-containing protein 1
K17584	PCIF1; phosphorylated CTD-interacting factor 1
K17585	PHACTR4; phosphatase and actin regulator 4
K17586	PHRF1; PHD and RING finger domain-containing protein 1
K17589	RB1CC1; RB1-inducible coiled-coil protein 1
K17591	RIMBP2; RIMS-binding protein 2
K17592	SACS; sacsin
K17595	SPATA2; spermatogenesis-associated protein 2
K17597	STAU; double-stranded RNA-binding protein Staufen
K17598	SYTL; synaptotagmin-like protein
K17599	TMEM132; transmembrane protein 132
K17600	VPS54; vacuolar protein sorting-associated protein 54
K17601	WDR81; WD repeat-containing protein 81
K17602	YLPM1; YLP motif-containing protein 1
K17603	ZFYVE1; zinc finger FYVE domain-containing protein 1
K17604	ZSWIM3; zinc finger SWIM domain-containing protein 3
K17605	PPP2R4, PTPA; serine/threonine-protein phosphatase 2A activator
K17606	IGBP1, TAP42; immunoglobulin-binding protein 1
K17607	TIPRL, TIP41; type 2A phosphatase activator TIP41
K17608	STRN1_3_4; striatin 1/3/4
K17609	NXN; nucleoredoxin [EC:1.8.1.8]
K17610	CHP, CHP1; calcineurin B homologous protein 1
K17613	CABIN1; calcineurin-binding protein cabin-1
K17614	DUSP3, VHR; dual specificity phosphatase 3 [EC:3.1.3.16 3.1.3.48]
K17616	CTDSPL2; CTD small phosphatase-like protein 2 [EC:3.1.3.-]
K17617	CTDNEP1, DULLARD, NEM1; CTD nuclear envelope phosphatase 1 [EC:3.1.3.16]
K17618	UBLCP1; ubiquitin-like domain-containing CTD phosphatase 1 [EC:3.1.3.16]
K17619	MDP1; magnesium-dependent phosphatase 1 [EC:3.1.3.48 3.1.3.-]
K17620	EYA2; eyes absent homolog 2 [EC:3.1.3.48]
K17622	EYA4; eyes absent homolog 4 [EC:3.1.3.48]
K17623	HDHD1; pseudouridine 5'-phosphatase [EC:3.1.3.96]
K17624	engCP, engBF, endoEF; endo-alpha-N-acetylgalactosaminidase [EC:3.2.1.97]
K17625	novS; dTDP-4-keto-6-deoxyhexose reductase [EC:1.1.1.-]
K17626	cloN1; clorobiocin biosynthesis protein CloN1
K17633	RASAL2; RAS protein activator-like 2
K17635	RGL1, RGL; ral guanine nucleotide dissociation stimulator-like 1
K17637	EXOC2, SEC5; exocyst complex component 2
K17638	RIN1; Ras and Rab interactor 1
K17640	bxlR; LacI family transcriptional regulator, xylobiose transport system transcriptional regulator
K17641	bxlA; beta-xylosidase
K17653	TFB2M; dimethyladenosine transferase 2, mitochondrial [EC:2.1.1.-]
K17654	TRMT10C, MRPP1; mitochondrial ribonuclease P protein 1 [EC:2.1.1.-]
K17655	MRPP3; mitochondrial ribonuclease P protein 3
K17656	MSS51; mitochondrial splicing suppressor protein 51
K17658	TEFM; transcription elongation factor, mitochondrial
K17659	PTCD3; pentatricopeptide repeat domain-containing protein 3
K17662	CBP3, UQCC; cytochrome b pre-mRNA-processing protein 3
K17663	CBP6; cytochrome b pre-mRNA-processing protein 6
K17675	SUPV3L1, SUV3; ATP-dependent RNA helicase SUPV3L1/SUV3 [EC:3.6.4.13]
K17676	CCE1; cruciform cutting endonuclease 1
K17677	IRC3; ATP-dependent helicase IRC3 [EC:3.6.4.-]
K17679	MSS116; ATP-dependent RNA helicase MSS116, mitochondrial [EC:3.6.4.13]
K17680	PEO1; twinkle protein [EC:3.6.4.12]
K17681	ATAD3A_B; ATPase family AAA domain-containing protein 3A/B
K17682	MNF1; mitochondrial nucleoid factor 1
K17686	copA, ATP7; Cu+-exporting ATPase [EC:3.6.3.54]
K17692	CYP3A43; cytochrome P450 family 3 subfamily A polypeptide 43 [EC:1.14.14.1]
K17696	EMC; DNA-binding protein inhibitor ID, other
K17700	RAP1GAP, RAPGAP; RAP1 GTPase activating protein 1
K17701	SIPA1L1, E6TP1; signal-induced proliferation-associated 1 like protein 1
K17703	SIPA1L3, SPAL3; signal-induced proliferation-associated 1 like protein 3
K17704	APBB1IP, RIAM; amyloid beta A4 precursor protein-binding family B member 1-interacting protein
K17710	PTCD1; pentatricopeptide repeat domain-containing protein 1
K17711	PTCD2; pentatricopeptide repeat domain-containing protein 2
K17713	bamB; outer membrane protein assembly factor BamB
K17716	capD; UDP-glucose 4-epimerase [EC:5.1.3.2]
K17717	pld; phospholipase D [EC:3.1.4.4]
K17722	preT; dihydropyrimidine dehydrogenase (NAD+) subunit PreT [EC:1.3.1.1]
K17723	preA; dihydropyrimidine dehydrogenase (NAD+) subunit PreA [EC:1.3.1.1]
K17724	IRG1; aconitate decarboxylase [EC:4.1.1.6]
K17725	ETHE1; sulfur dioxygenase [EC:1.13.11.18]
K17732	PMPCB, MAS1; mitochondrial-processing peptidase subunit beta [EC:3.4.24.64]
K17733	cwlK; peptidoglycan LD-endopeptidase CwlK [EC:3.4.-.-]
K17734	aprX; serine protease AprX [EC:3.4.21.-]
K17735	lcdH, cdhA; carnitine 3-dehydrogenase [EC:1.1.1.108]
K17736	cdhR; AraC family transcriptional regulator, carnitine catabolism transcriptional activator
K17737	dhcR; LysR family transcriptional regulator, carnitine catabolism transcriptional activator
K17739	THNR; tetrahydroxynaphthalene reductase [EC:1.1.1.252]
K17741	GRE2; NADPH-dependent methylglyoxal reductase [EC:1.1.1.283]
K17742	SOU1; sorbose reductase [EC:1.1.1.289]
K17743	XR; D-xylose reductase [EC:1.1.1.307]
K17744	GalDH; L-galactose dehydrogenase [EC:1.1.1.316]
K17745	spr1; sepiapterin reductase [EC:1.1.1.325]
K17747	ptlF; 1-deoxy-11beta-hydroxypentalenate dehydrogenase [EC:1.1.1.340]
K17748	hphA; benzylmalate synthase [EC:2.3.3.-]
K17749	hphCD; 3-benzylmalate isomerase [EC:4.2.1.-]
K17750	hphB; 3-benzylmalate dehydrogenase [EC:1.1.1.-]
K17751	MYH6_7; myosin heavy chain 6/7
K17752	rsbT; serine/threonine-protein kinase RsbT [EC:2.7.11.1]
K17753	HICDH; isocitrate--homoisocitrate dehydrogenase [EC:1.1.1.286]
K17754	cpnA; cyclopentanol dehydrogenase [EC:1.1.1.163]
K17755	codA; choline oxidase [EC:1.1.3.17]
K17756	FAO3; long-chain-alcohol oxidase [EC:1.1.3.20]
K17757	CARKD; ATP-dependent NAD(P)H-hydrate dehydratase [EC:4.2.1.93]
K17758	nnr; ADP-dependent NAD(P)H-hydrate dehydratase [EC:4.2.1.136]
K17759	AIBP, nnrE; NAD(P)H-hydrate epimerase [EC:5.1.99.6]
K17760	qheDH, qbdA; quinohemoprotein ethanol dehydrogenase [EC:1.1.9.1]
K17761	SSADH; succinate-semialdehyde dehydrogenase, mitochondrial [EC:1.2.1.24]
K17762	rsbS; rsbT antagonist protein RsbS
K17763	rsbR; rsbT co-antagonist protein RsbR
K17765	MDM12; mitochondrial distribution and morphology protein 12
K17766	TOM34; mitochondrial import receptor subunit TOM34
K17767	AIP, XAP2; AH receptor-interacting protein
K17768	TOM70; mitochondrial import receptor subunit TOM70
K17769	TOM22; mitochondrial import receptor subunit TOM22
K17770	TOM20; mitochondrial import receptor subunit TOM20
K17771	TOM7; mitochondrial import receptor subunit TOM7
K17772	TOM6; mitochondrial import receptor subunit TOM6
K17773	TOM5; mitochondrial import receptor subunit TOM5
K17776	MTX; metaxin
K17777	TIM9; mitochondrial import inner membrane translocase subunit TIM9
K17778	TIM10; mitochondrial import inner membrane translocase subunit TIM10
K17779	TIM10B; mitochondrial import inner membrane translocase subunit TIM10B
K17780	TIM8; mitochondrial import inner membrane translocase subunit TIM8
K17781	TIM13; mitochondrial import inner membrane translocase subunit TIM13
K17782	MIA40, CHCHD4; mitochondrial intermembrane space import and assembly protein 40
K17783	ERV1, GFER, ALR; mitochondrial FAD-linked sulfhydryl oxidase [EC:1.8.3.2]
K17784	MINOS1, MOS1; mitochondrial inner membrane organizing system protein 1
K17785	IMMT, FCJ1, MNOS2; mitofilin
K17786	MOS2; mitochondrial organizing structure protein 2
K17787	AIM5; altered inheritance of mitochondria protein 5
K17790	TIM22; mitochondrial import inner membrane translocase subunit TIM22
K17794	TIM23; mitochondrial import inner membrane translocase subunit TIM23
K17795	TIM17; mitochondrial import inner membrane translocase subunit TIM17
K17796	TIM21; mitochondrial import inner membrane translocase subunit TIM21
K17797	COX18; mitochondrial inner membrane protein COX18
K17800	LETM1, MDM38; LETM1 and EF-hand domain-containing protein 1, mitochondrial
K17803	OMS1; methyltransferase OMS1, mitochondrial [EC:2.1.1.-]
K17804	TIM44; mitochondrial import inner membrane translocase subunit TIM44
K17805	PAM16, TIM16; mitochondrial import inner membrane translocase subunit TIM16
K17807	TAM41, MMP37; mitochondrial translocator assembly and maintenance protein 41
K17808	ZIM17, DNLZ, Tim15; mitochondrial protein import protein ZIM17
K17809	POLDIP2; polymerase delta-interacting protein 2
K17810	asl; D-aspartate ligase [EC:6.3.1.12]
K17811	K17811; halimadienyl-diphosphate synthase [EC:5.5.1.16]
K17812	CYP1C; cytochrome P450 family 1 subfamily C
K17813	CYP1D; cytochrome P450 family 1 subfamily D
K17815	EXO5; exonuclease V [EC:3.1.-.-]
K17816	NUDT1, MTH1; 8-oxo-dGTP diphosphatase / 2-hydroxy-dATP diphosphatase [EC:3.6.1.55 3.6.1.56]
K17817	NUDT18, MTH3; 8-oxo-dGDP phosphatase [EC:3.6.1.58]
K17818	ARD1; D-arabinitol dehydrogenase (NADP+) [EC:1.1.1.287]
K17820	DHX33; ATP-dependent RNA helicase DHX33 [EC:3.6.4.13]
K17822	DCUN1D1_2; DCN1-like protein 1/2
K17823	DCUN1D3; DCN1-like protein 3
K17824	DCUN1D4_5; DCN1-like protein 4/5
K17828	pyrDI; dihydroorotate dehydrogenase (NAD+) catalytic subunit [EC:1.3.1.14]
K17829	ccrA; crotonyl-CoA reductase [EC:1.3.1.86]
K17830	GGR; digeranylgeranylglycerophospholipid reductase [EC:1.3.1.101 1.3.7.11]
K17831	lodA; L-lysine 6-oxidase [EC:1.4.3.20]
K17832	geoB; geranial dehydrogenase [EC:1.2.1.86]
K17835	griH; 3-amino-4-hydroxybenzoic acid synthase [EC:4.1.99.20]
K17836	penP; beta-lactamase class A [EC:3.5.2.6]
K17837	bla2, blm, ccrA, blaB; metallo-beta-lactamase class B [EC:3.5.2.6]
K17838	oxa; beta-lactamase class D [EC:3.5.2.6]
K17839	PAO4, PAO3, PAO2; polyamine oxidase [EC:1.5.3.17 1.5.3.-]
K17840	aac2-I; aminoglycoside 2'-N-acetyltransferase I [EC:2.3.1.59]
K17841	AL2; 15-cis-phytoene synthase / lycopene beta-cyclase [EC:2.5.1.32 5.5.1.19]
K17842	carT, CAO-2; torulene dioxygenase [EC:1.13.11.59]
K17848	AGAP2; Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 2
K17850	ampR; LysR family transcriptional regulator, regulator of gene expression of beta-lactamase
K17851	dpd; D-proline dehydrogenase [EC:1.5.99.13]
K17855	CYP2L; cytochrome P450 family 2 subfamily L
K17865	croR; 3-hydroxybutyryl-CoA dehydratase [EC:4.2.1.55]
K17866	DPH2; diphthamide biosynthesis protein 2
K17867	DPH4, DNAJC24; diphthamide biosynthesis protein 4
K17868	DPH7, RRT2; diphthine methyl ester acylhydrolase [EC:3.1.1.97]
K17869	nox2; NADH oxidase (H2O-forming) [EC:1.6.3.4]
K17870	nox1; NADH oxidase (H2O2-forming) [EC:1.6.3.3]
K17871	ndh1; NADH:ubiquinone reductase (non-electrogenic) [EC:1.6.5.9]
K17872	ndh2; NADH:ubiquinone reductase (non-electrogenic) [EC:1.6.5.9]
K17876	CYP105D; pentalenic acid synthase [EC:1.14.15.11]
K17877	NIT-6; nitrite reductase (NAD(P)H) [EC:1.7.1.4]
K17878	NNT1; nicotinamide N-methyltransferase [EC:2.1.1.1]
K17879	NUDT7; peroxisomal coenzyme A diphosphatase NUDT7 [EC:3.6.1.-]
K17880	hyg; hygromycin-B 7''-O-kinase [EC:2.7.1.119]
K17881	aadB; aminoglycoside 2''-adenylyltransferase [EC:2.7.7.46]
K17882	aadD, knt; kanamycin nucleotidyltransferase [EC:2.7.7.-]
K17883	mtr; mycothione reductase [EC:1.8.1.15]
K17884	E2.7.8.39; archaetidylinositol phosphate synthase [EC:2.7.8.39]
K17885	MTCH; mitochondrial carrier
K17887	SNX25, MDM1; sorting nexin-25
K17888	ATG10L, ATG10; ubiquitin-like-conjugating enzyme ATG10
K17889	ATG14L, ATG14; beclin 1-associated autophagy-related key regulator
K17890	ATG16L1; autophagy-related protein 16-1
K17892	FTRC; ferredoxin-thioredoxin reductase catalytic chain [EC:1.8.7.2]
K17893	AOX1, AOX2; ubiquinol oxidase [EC:1.10.3.11]
K17894	GATA2; GATA-binding protein 2
K17898	oraE; D-ornithine 4,5-aminomutase subunit beta [EC:5.4.3.5]
K17899	oraS; D-ornithine 4,5-aminomutase subunit alpha [EC:5.4.3.5]
K17900	ATG15, AUT5; lipase ATG15 [EC:3.1.1.3]
K17902	TBC1D4, AS160; TBC1 domain family member 4
K17906	ATG2; autophagy-related protein 2
K17907	ATG9; autophagy-related protein 9
K17908	WIPI, ATG18; autophagy-related protein 18
K17910	aphD; aminoglycoside 2''-phosphotransferase [EC:2.7.1.190]
K17911	DWARF27; beta-carotene isomerase [EC:5.2.1.14]
K17912	CCD7; 9-cis-beta-carotene 9',10'-cleaving dioxygenase [EC:1.13.11.68]
K17913	CCD8; carlactone synthase / all-trans-10'-apo-beta-carotenal 13,14-cleaving dioxygenase [EC:1.13.11.69 1.13.11.70]
K17914	KIF13; kinesin family member 13
K17915	KIF14; kinesin family member 14
K17916	KIF16B, SNX23; kinesin family member 16B
K17917	SNX1_2; sorting nexin-1/2
K17918	SNX3_12; sorting nexin-3/12
K17919	SNX4; sorting nexin-4
K17920	SNX5_6_32; sorting nexin-5/6/32
K17921	SNX7_30; sorting nexin-7/30
K17922	SNX8, MVP1; sorting nexin-8
K17923	SNX9_18_33; sorting nexin-9/18/33
K17925	SNX13; sorting nexin-13
K17926	SNX14; sorting nexin-14
K17928	SNX16; sorting nexin-16
K17929	SNX17; sorting nexin-17
K17935	SNX29; sorting nexin-29
K17936	SNX27; sorting nexin-27
K17938	sbmA, bacA; peptide/bleomycin uptake transporter
K17939	perB, wbdR; GDP-perosamine N-acetyltransferase [EC:2.3.1.227]
K17940	pqsH; 2-heptyl-3-hydroxy-4(1H)-quinolone synthase [EC:1.14.13.182]
K17941	SNX22_24; sorting nexin-22/24
K17942	pmd; phosphomevalonate decarboxylase [EC:4.1.1.99]
K17943	PUM; pumilio RNA-binding family
K17947	wbiB; dTDP-L-rhamnose 4-epimerase [EC:5.1.3.25]
K17948	nanM; N-acetylneuraminate epimerase [EC:5.1.3.24]
K17949	HDP; heme ligase [EC:4.99.1.8]
K17950	cuyA; L-cysteate sulfo-lyase [EC:4.4.1.25]
K17960	CYP49A; cytochrome P450 family 49 subfamily A
K17961	CYP82G1; trimethyltridecatetraene/dimethylnonatriene synthase [EC:1.14.14.58 1.14.14.59]
K17963	PPRC1, PRC; peroxisome proliferator-activated receptor gamma coactivator-related protein 1
K17964	LRPPRC; leucine-rich PPR motif-containing protein, mitochondrial
K17966	TMEM70; transmembrane protein 70, mitochondrial
K17968	TRIAP1, MDM35; TRIAP1/MDM35 family protein
K17969	FIS1, TTC11, MDV2; mitochondrial fission 1 protein
K17971	BNR1; BNI1-related protein 1
K17972	NAA20, NAT3; N-terminal acetyltransferase B complex catalytic subunit [EC:2.3.1.254]
K17973	NAA25, MDM20; N-terminal acetyltransferase B complex non-catalytic subunit
K17974	JSN1, PUF1; protein JSN1
K17981	MTFP1, MTP18; mitochondrial fission process protein 1
K17982	TPS04, GES; geranyllinalool synthase [EC:4.2.3.144]
K17983	SHE9; sensitive to high expression protein 9, mitochondrial
K17985	AMBRA1; activating molecule in BECN1-regulated autophagy protein 1
K17986	FUNDC1; FUN14 domain-containing protein 1
K17987	NBR1; next to BRCA1 gene 1 protein
K17988	TECPR1; tectonin beta-propeller repeat-containing protein 1
K17989	SDS, SDH, CHA1; L-serine/L-threonine ammonia-lyase [EC:4.3.1.17 4.3.1.19]
K17990	VCPO; vanadium chloroperoxidase [EC:1.11.1.10]
K17991	PXG; peroxygenase [EC:1.11.2.3]
K17992	hndB; NADP-reducing hydrogenase subunit HndB [EC:1.12.1.3]
K17993	hydA; sulfhydrogenase subunit alpha [EC:1.12.1.3 1.12.1.5]
K17994	hydD; sulfhydrogenase subunit delta [EC:1.12.1.3 1.12.1.5]
K17995	hydG; sulfhydrogenase subunit gamma (sulfur reductase) [EC:1.12.98.4]
K17996	hydB; sulfhydrogenase subunit beta (sulfur reductase) [EC:1.12.98.4]
K17997	hydA; iron-hydrogenase subunit alpha [EC:1.12.1.4]
K17998	hydB; iron-hydrogenase subunit beta [EC:1.12.1.4]
K17999	hydC; iron-hydrogenase subunit gamma [EC:1.12.1.4]
K18000	pqsA; anthranilate-CoA ligase [EC:6.2.1.32]
K18001	pqsB; 2-heptyl-4(1H)-quinolone synthase subunit PqsB [EC:2.3.1.230]
K18002	pqsC; 2-heptyl-4(1H)-quinolone synthase subunit PqsC [EC:2.3.1.230]
K18003	pqsD; anthraniloyl-CoA anthraniloyltransferase [EC:2.3.1.262]
K18004	pqsL; HQNO biosynthesis monooxygenase PqsL
K18005	hoxF; [NiFe] hydrogenase diaphorase moiety large subunit [EC:1.12.1.2]
K18006	hoxU; [NiFe] hydrogenase diaphorase moiety small subunit [EC:1.12.1.2]
K18007	hoxY; NAD-reducing hydrogenase small subunit [EC:1.12.1.2]
K18008	hydA; [NiFe] hydrogenase small subunit [EC:1.12.2.1]
K18009	budC; meso-butanediol dehydrogenase / (S,S)-butanediol dehydrogenase / diacetyl reductase [EC:1.1.1.- 1.1.1.76 1.1.1.304]
K18010	HCAR; 7-hydroxymethyl chlorophyll a reductase [EC:1.17.7.2]
K18011	kamE; beta-lysine 5,6-aminomutase beta subunit [EC:5.4.3.3]
K18012	kdd; L-erythro-3,5-diaminohexanoate dehydrogenase [EC:1.4.1.11]
K18013	kce; 3-keto-5-aminohexanoate cleavage enzyme [EC:2.3.1.247]
K18014	kal; 3-aminobutyryl-CoA ammonia-lyase [EC:4.3.1.14]
K18015	elaD, sseL; deubiquitinase [EC:3.4.22.-]
K18016	mbhL; membrane-bound hydrogenase subunit alpha [EC:1.12.7.2]
K18017	mbhK; membrane-bound hydrogenase subunit beta [EC:1.12.7.2]
K18020	cutA; glyceraldehyde dehydrogenase large subunit [EC:1.2.99.8]
K18021	cutB; glyceraldehyde dehydrogenase medium subunit [EC:1.2.99.8]
K18022	cutC; glyceraldehyde dehydrogenase small subunit [EC:1.2.99.8]
K18023	mbhJ; membrane-bound hydrogenase subunit mbhJ [EC:1.12.7.2]
K18025	PTPN14_21; tyrosine-protein phosphatase non-receptor type 14/21 [EC:3.1.3.48]
K18028	nicX; 2,5-dihydroxypyridine 5,6-dioxygenase [EC:1.13.11.9]
K18029	nicA; nicotinate dehydrogenase subunit A [EC:1.17.2.1]
K18030	nicB; nicotinate dehydrogenase subunit B [EC:1.17.2.1]
K18031	nspLOX; linolenate 9R-lipoxygenase [EC:1.13.11.61]
K18034	PTPRH, SAP1; receptor-type tyrosine-protein phosphatase H [EC:3.1.3.48]
K18037	PTPN4, MEG; tyrosine-protein phosphatase non-receptor type 4 [EC:3.1.3.48]
K18038	PTPN9, MEG2; tyrosine-protein phosphatase non-receptor type 9 [EC:3.1.3.48]
K18040	PTPN23; tyrosine-protein phosphatase non-receptor type 23 [EC:3.1.3.48]
K18041	PTP4A; protein tyrosine phosphatase type IVA [EC:3.1.3.48]
K18043	OCA1; tyrosine-protein phosphatase OCA1 [EC:3.1.3.48]
K18045	SIW14, OCA3; tyrosine-protein phosphatase SIW14 [EC:3.1.3.48]
K18046	OCA6; tyrosine-protein phosphatase OCA6 [EC:3.1.3.48]
K18048	ninaB; carotenoid isomerooxygenase [EC:1.13.11.65]
K18049	mpnS; methylphosphonate synthase [EC:1.13.11.73]
K18050	PRKCE; novel protein kinase C epsilon type [EC:2.7.11.13]
K18055	HIF1AN; hypoxia-inducible factor 1-alpha inhibitor (HIF hydroxylase) [EC:1.14.11.30]
K18056	pntH, ptlH; 1-deoxypentalenic acid 11beta-hydroxylase [EC:1.14.11.35]
K18057	pntD, penD, ptlD; pentalenolactone F synthase [EC:1.14.11.36]
K18058	asnO; L-asparagine oxygenase [EC:1.14.11.39]
K18059	SULTR4; sulfate transporter 4
K18060	MTPAP; poly(A) RNA polymerase, mitochondrial [EC:2.7.7.19]
K18061	SBF1_2, MTMR5_13; myotubularin-related protein 5/13
K18062	cmcI; cephamycin C biosynthesis protein
K18063	cmcJ; cephamycin C biosynthesis protein
K18065	CDC25; Cdc25 family phosphatase [EC:3.1.3.48 1.20.4.1]
K18066	TYW5; tRNA wybutosine-synthesizing protein 5 [EC:1.14.11.42]
K18067	pht4; phthalate 4,5-cis-dihydrodiol dehydrogenase [EC:1.3.1.64]
K18068	pht3; phthalate 4,5-dioxygenase [EC:1.14.12.7]
K18069	pht2; phthalate 4,5-dioxygenase reductase component [EC:1.18.1.-]
K18070	pht1, ophD; MFS transporter, ACS family, phthalate transporter
K18071	mhpco; 2-methyl-3-hydroxypyridine 5-carboxylic acid dioxygenase [EC:1.14.12.4]
K18072	parS; two-component system, OmpR family, sensor kinase ParS [EC:2.7.13.3]
K18073	parR; two-component system, OmpR family, response regulator ParR
K18074	tphA2; terephthalate 1,2-dioxygenase oxygenase component alpha subunit [EC:1.14.12.15]
K18075	tphA3; terephthalate 1,2-dioxygenase oxygenase component beta subunit [EC:1.14.12.15]
K18076	tphB; 1,2-dihydroxy-3,5-cyclohexadiene-1,4-dicarboxylate dehydrogenase [EC:1.3.1.53]
K18077	tphA1; terephthalate 1,2-dioxygenase reductase component [EC:1.18.1.-]
K18078	PTPDC1; protein tyrosine phosphatase domain-containing protein 1 [EC:3.1.3.-]
K18080	TNS; tensin
K18081	MTMR1_2; myotubularin-related protein 1/2 [EC:3.1.3.64 3.1.3.95]
K18082	MTMR3_4, ZFYVE10_11; myotubularin-related protein 3/4 [EC:3.1.3.48 3.1.3.64 3.1.3.95]
K18083	MTMR6_7_8; myotubularin-related protein 6/7/8 [EC:3.1.3.64 3.1.3.95]
K18084	MTMR9; myotubularin-related protein 9
K18085	MTMR10_11_12; myotubularin-related protein 10/11/12
K18086	MTMR14; myotubularin-related protein 14 [EC:3.1.3.64 3.1.3.95]
K18087	bphAc, bphA3, bphF; biphenyl 2,3-dioxygenase ferredoxin component
K18088	bphAd, bphA4, bphG; biphenyl 2,3-dioxygenase ferredoxin reductase component [EC:1.18.1.3]
K18089	todB, tcbAc; benzene/toluene/chlorobenzene dioxygenase ferredoxin component
K18090	todA, tcbAd; benzene/toluene/chlorobenzene dioxygenase ferredoxin reductase component [EC:1.18.1.3 1.18.1.-]
K18091	pntE, penE, ptlE; pentalenolactone D synthase [EC:1.14.13.170 1.14.13.171]
K18092	etbD; 2-hydroxy-6-oxo-octa-2,4-dienoate hydrolase [EC:3.7.1.-]
K18093	oprD; imipenem/basic amino acid-specific outer membrane pore [EC:3.4.21.-]
K18094	mexX, amrA; membrane fusion protein, multidrug efflux system
K18095	mexY, amrB; multidrug efflux pump
K18096	bjaI, rpaI, braI, rhiI; acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]
K18097	GCY1; glycerol 2-dehydrogenase (NADP+) [EC:1.1.1.156]
K18098	bjaR1, rpaR, rhiR; LuxR family transcriptional regulator, quorum-sensing system regulator BjaR1
K18099	rhlR, phzR; LuxR family transcriptional regulator, quorum-sensing system regulator RhlR
K18100	rhlA; rhamnosyltransferase subunit A [EC:2.4.1.-]
K18101	rhlB; rhamnosyltransferase subunit B [EC:2.4.1.-]
K18103	GAAC, LGA1; L-threo-3-deoxy-hexylosonate aldolase [EC:4.1.2.54]
K18104	abcA, bmrA; ATP-binding cassette, subfamily B, bacterial AbcA/BmrA [EC:3.6.3.44]
K18105	rtcA; RNA 3'-terminal phosphate cyclase (GTP) [EC:6.5.1.5]
K18106	GAAA; D-galacturonate reductase [EC:1.1.1.-]
K18108	E4.2.3.111; (-)-alpha-terpineol synthase [EC:4.2.3.111]
K18109	np1; 5-epi-alpha-selinene synthase [EC:4.2.3.90]
K18110	tpc1; avermitilol synthase [EC:4.2.3.96]
K18111	gcoA; (+)-beta-caryophyllene/(+)-caryolan-1-ol synthase [EC:4.2.3.89 4.2.1.138]
K18115	sqhC; sporulenol synthase [EC:4.2.1.137]
K18118	aarC, cat1; succinyl-CoA:acetate CoA-transferase [EC:2.8.3.18]
K18119	sucD; succinate-semialdehyde dehydrogenase [EC:1.2.1.76]
K18120	4hbD, abfH; 4-hydroxybutyrate dehydrogenase [EC:1.1.1.61]
K18121	GLYR; glyoxylate/succinic semialdehyde reductase [EC:1.1.1.79 1.1.1.-]
K18122	cat2, abfT; 4-hydroxybutyrate CoA-transferase [EC:2.8.3.-]
K18123	HOGA1; 4-hydroxy-2-oxoglutarate aldolase [EC:4.1.3.16]
K18124	gdh2, gdhA; glucose/galactose 1-dehydrogenase (NADP+) [EC:1.1.1.360]
K18125	ssgdh; aldose 1-dehydrogenase [NAD(P)+] [EC:1.1.1.359]
K18126	sskdgK; 2-dehydro-3-deoxygluconokinase / 2-dehydro-3-deoxygalactonokinase [EC:2.7.1.178]
K18127	kdgA; 2-dehydro-3-deoxy-D-gluconate aldolase [EC:4.1.2.51]
K18128	gadh; D-glyceraldehyde dehydrogenase (NADP+) [EC:1.2.1.89]
K18129	mexZ; TetR/AcrR family transcriptional regulator, mexXY operon repressor
K18130	nalC; TetR/AcrR family transcriptional regulator, transcriptional repressor NalC
K18131	mexR; MarR family transcriptional regulator, repressor of the mexAB-oprM multidrug resistance operon
